# stan_version_major = 2
# stan_version_minor = 24
# stan_version_patch = 0
# model = simple_bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = data/simple-bernoulli.json
# init = 2 (Default)
# random
#   seed = 3649689744 (Default)
# output
#   file = data/simple-bernoulli_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-6.87879,0.97224,0.912609,1,3,0,6.88924,0.317239
-7.05838,0.878075,0.912609,1,3,0,7.54113,0.161072
-6.90491,1,0.912609,1,1,0,7.03457,0.184691
-7.10484,0.987677,0.912609,2,3,0,7.10674,0.155452
-7.56364,0.929553,0.912609,1,1,0,7.56399,0.116547
-6.97546,0.982368,0.912609,1,3,0,7.47535,0.172612
-8.61415,0.783945,0.912609,1,3,0,8.94736,0.0705077
-6.76842,0.957997,0.912609,1,3,0,9.03519,0.225339
-6.82785,0.995164,0.912609,2,3,0,6.82785,0.302012
-6.82785,0.819102,0.912609,1,3,0,7.66587,0.302012
-7.07128,0.932673,0.912609,1,1,0,7.07229,0.358197
-7.19523,0.987621,0.912609,2,3,0,7.26677,0.378506
-6.80998,0.903375,0.912609,2,3,0,7.76479,0.295619
-6.87181,0.959384,0.912609,1,3,0,7.07173,0.191491
-6.7787,0.795449,0.912609,2,3,0,8.91089,0.219922
-6.77203,1,0.912609,1,1,0,6.78122,0.223298
-6.88374,0.96491,0.912609,1,3,0,6.9907,0.318555
-6.88374,0.742226,0.912609,1,3,0,8.21499,0.318555
-6.85929,1,0.912609,1,1,0,6.90211,0.311808
-6.95604,0.930217,0.912609,1,3,0,7.31285,0.175681
-6.74899,0.994553,0.912609,1,3,0,6.99279,0.255536
-6.75993,0.976667,0.912609,2,3,0,6.88596,0.231045
-6.78846,0.993473,0.912609,1,1,0,6.78846,0.215625
-6.87863,0.979327,0.912609,2,3,0,6.97179,0.19001
-6.83924,0.71422,0.912609,2,3,0,9.87714,0.199303
-6.77073,0.989439,0.912609,1,3,0,6.91949,0.277248
-6.75475,1,0.912609,1,1,0,6.76668,0.264689
-7.68576,0.856097,0.912609,2,3,0,7.70675,0.109124
-6.77735,0.999102,0.912609,1,3,0,7.73281,0.220572
-6.97208,0.966009,0.912609,2,3,0,7.06346,0.173135
-6.86763,1,0.912609,2,3,0,6.95747,0.192423
-6.98349,0.992472,0.912609,2,3,0,6.98832,0.17139
-6.9926,0.997597,0.912609,2,7,0,6.9926,0.34338
-7.0435,0.984945,0.912609,1,1,0,7.1028,0.353176
-7.53813,0.680757,0.912609,2,3,0,9.259,0.118207
-7.71486,0.992321,0.912609,2,3,0,7.79633,0.107472
-7.06781,0.986697,0.912609,2,3,0,7.96113,0.15989
-6.75796,0.9438,0.912609,2,3,0,7.5821,0.26789
-7.00614,0.946699,0.912609,1,3,0,7.02167,0.346071
-6.86306,1,0.912609,2,3,0,6.97673,0.31289
-7.55506,0.716967,0.912609,1,3,0,8.4483,0.117101
-7.1351,1,0.912609,1,1,0,7.49175,0.152043
-6.93092,0.947807,0.912609,1,3,0,7.66289,0.330147
-6.88258,0.940454,0.912609,1,3,0,7.27751,0.189175
-6.80613,0.984074,0.912609,1,3,0,7.05205,0.294135
-8.33464,0.710341,0.912609,1,3,0,8.3902,0.501403
-7.69766,1,0.912609,1,1,0,8.32875,0.44176
-7.11306,1,0.912609,2,3,0,7.55368,0.365388
-7.94357,0.909947,0.912609,2,3,0,7.9695,0.466635
-7.3992,1,0.912609,1,1,0,7.88958,0.406914
-8.25903,0.757202,0.912609,1,1,0,8.35296,0.495057
-7.05328,1,0.912609,2,3,0,8.01968,0.161722
-6.74827,1,0.912609,2,3,0,7.01778,0.247227
-6.75216,0.999216,0.912609,2,3,0,6.75418,0.238738
-8.59097,0.607104,0.912609,2,3,0,9.5976,0.0712176
-8.58479,1,0.912609,1,1,0,8.83925,0.0714086
-8.79072,0.98288,0.912609,1,1,0,8.96485,0.0653919
-7.24419,0.947995,0.912609,1,3,0,8.72679,0.141063
-7.43241,0.870249,0.912609,1,3,0,8.62962,0.411121
-6.7783,1,0.912609,1,3,0,7.27619,0.281567
-6.7825,0.998883,0.912609,1,1,0,6.78943,0.283738
-7.62363,0.829369,0.912609,1,3,0,7.65925,0.433671
-7.58903,1,0.912609,2,3,0,7.86115,0.429779
-6.92291,1,0.912609,2,3,0,7.38899,0.328284
-6.7494,0.997691,0.912609,1,3,0,6.93269,0.243475
-7.50735,0.82366,0.912609,1,3,0,7.81066,0.120268
-7.43246,1,0.912609,2,3,0,7.59391,0.12556
-6.74875,1,0.912609,2,3,0,7.32869,0.245248
-6.74875,0.674499,0.912609,1,3,0,8.51811,0.245248
-7.28678,0.901996,0.912609,2,3,0,7.52325,0.391871
-7.24966,1,0.912609,1,1,0,7.41547,0.38659
-6.7517,1,0.912609,1,3,0,7.17449,0.260822
-7.45266,0.827509,0.912609,2,3,0,7.96023,0.413639
-7.45266,0.915139,0.912609,1,1,0,7.80833,0.413639
-6.75812,0.993589,0.912609,1,3,0,7.48767,0.232519
-7.14403,0.943535,0.912609,2,3,0,7.21574,0.151072
-9.73795,0.713297,0.912609,1,3,0,10.4644,0.0446474
-9.38414,1,0.912609,1,1,0,9.89353,0.0513004
-8.7911,1,0.912609,2,3,0,9.42066,0.0653816
-6.97031,1,0.912609,2,3,0,8.67717,0.173409
-6.74818,0.995911,0.912609,1,3,0,6.99932,0.252197
-7.21612,0.8824,0.912609,1,3,0,7.41624,0.143717
-6.88893,0.93636,0.912609,2,7,0,7.70805,0.319913
-7.01442,0.89239,0.912609,1,3,0,7.47524,0.16691
-7.2667,0.957354,0.912609,1,1,0,7.27325,0.139008
-6.7522,0.985635,0.912609,2,3,0,7.40361,0.26154
-6.78946,0.989892,0.912609,2,3,0,6.82268,0.287079
-6.82735,0.989736,0.912609,1,1,0,6.83219,0.301845
-6.86008,0.95766,0.912609,1,3,0,7.07917,0.194154
-7.52051,0.901926,0.912609,1,3,0,7.58194,0.119379
-7.23123,0.977218,0.912609,2,3,0,7.97189,0.142275
-6.75605,0.94102,0.912609,2,3,0,7.83006,0.266061
-6.80599,0.990321,0.912609,1,3,0,6.80661,0.294079
-7.73071,0.815853,0.912609,1,3,0,7.75402,0.445272
-7.9595,0.976056,0.912609,2,3,0,8.22355,0.468155
-7.86939,1,0.912609,2,7,0,7.87663,0.0993341
-7.35456,1,0.912609,2,3,0,7.80561,0.131546
-7.04601,1,0.912609,1,1,0,7.30719,0.162659
-7.23384,0.968387,0.912609,1,1,0,7.25131,0.142028
-7.06771,1,0.912609,1,1,0,7.2294,0.159902
-6.82989,0.990545,0.912609,2,3,0,7.17932,0.201831
-7.14977,0.94722,0.912609,2,3,0,7.31858,0.150454
-6.76419,1,0.912609,2,3,0,7.06538,0.272914
-7.09162,0.89908,0.912609,1,3,0,7.32962,0.157001
-7.30171,0.988599,0.912609,2,3,0,7.32128,0.135934
-6.80743,0.995808,0.912609,2,3,0,7.34235,0.208649
-6.75414,0.995735,0.912609,1,3,0,6.83802,0.263998
-6.81557,0.982944,0.912609,2,3,0,6.87096,0.297705
-6.75813,0.992044,0.912609,2,3,0,6.86991,0.268048
-6.82101,0.97762,0.912609,1,3,0,6.88393,0.204385
-6.78447,0.9755,0.912609,2,3,0,7.04387,0.284715
-8.30851,0.578126,0.912609,1,3,0,9.60864,0.0806936
-8.526,0.993287,0.912609,2,3,0,8.67366,0.0732587
-7.82177,1,0.912609,1,1,0,8.46255,0.101735
-7.19963,0.983649,0.912609,2,3,0,8.16554,0.145328
-6.75393,1,0.912609,2,3,0,7.11244,0.263744
-6.94545,0.951747,0.912609,2,3,0,7.08407,0.333428
-6.7866,0.976981,0.912609,1,3,0,7.07874,0.216397
-6.8707,0.980405,0.912609,2,3,0,6.96002,0.191738
-7.00104,0.974767,0.912609,1,1,0,7.00488,0.168806
-7.0259,0.995466,0.912609,1,1,0,7.07042,0.16533
-7.25659,0.961098,0.912609,1,1,0,7.26632,0.139923
-6.82799,0.992063,0.912609,1,3,0,7.19835,0.202364
-7.05596,0.958142,0.912609,2,3,0,7.21726,0.16138
-6.87026,1,0.912609,1,1,0,7.02046,0.191836
-7.50673,0.908636,0.912609,1,3,0,7.55742,0.120309
-6.991,0.984092,0.912609,1,3,0,7.42327,0.17027
-6.86248,1,0.912609,1,1,0,6.96876,0.193596
-10.7004,0.571574,0.912609,2,3,0,10.7109,0.0310489
-6.77737,1,0.912609,2,3,0,10.0076,0.220563
-6.74817,0.999961,0.912609,1,3,0,6.77665,0.247853
-6.76549,0.931342,0.912609,2,3,0,7.2038,0.227136
-6.94946,0.846927,0.912609,2,3,0,7.79184,0.17676
-7.07173,0.977666,0.912609,1,1,0,7.08652,0.159404
-7.17611,0.982292,0.912609,1,1,0,7.21255,0.147696
-6.7752,0.969525,0.912609,1,3,0,7.38246,0.279871
-6.78543,0.987699,0.912609,1,3,0,6.85783,0.216893
-6.78543,0.382458,0.912609,1,3,0,11.1494,0.216893
-6.77918,1,0.912609,1,1,0,6.78971,0.219695
-9.5531,0.643191,0.912609,2,3,0,9.57752,0.0479864
-7.51089,0.926504,0.912609,1,3,0,9.55205,0.120027
-6.94286,0.984066,0.912609,1,3,0,7.42651,0.177863
-6.97466,0.993977,0.912609,1,1,0,7.0067,0.172736
-6.7926,0.975651,0.912609,1,3,0,7.15398,0.288499
-7.02721,0.879631,0.912609,2,3,0,7.46411,0.165153
-7.22026,0.967169,0.912609,1,1,0,7.23474,0.143319
-6.77558,0.998489,0.912609,2,3,0,7.22545,0.221445
-6.87854,0.991683,0.912609,2,3,0,6.87913,0.31717
-6.90179,0.936658,0.912609,1,3,0,7.23985,0.185294
-7.55313,0.910791,0.912609,1,3,0,7.59404,0.117226
-7.42481,1,0.912609,2,3,0,7.61558,0.126125
-7.17138,0.977623,0.912609,2,3,0,7.84265,0.148182
-9.72047,0.761392,0.912609,2,3,0,9.91063,0.0449512
-10.4451,0.963958,0.912609,1,1,0,10.535,0.034132
-8.35329,0.995255,0.912609,2,3,0,10.8242,0.0790813
-7.94437,1,0.912609,1,1,0,8.37566,0.0957274
-7.22023,0.985008,0.912609,2,3,0,8.27409,0.143321
-6.75277,0.999797,0.912609,1,3,0,7.24374,0.237951
-7.09499,0.924244,0.912609,1,3,0,7.181,0.156602
-7.15522,0.996593,0.912609,2,3,0,7.20615,0.149874
-8.49533,0.769862,0.912609,1,3,0,9.87362,0.514379
-7.09287,1,0.912609,2,3,0,8.22955,0.156852
-7.17622,0.985945,0.912609,1,1,0,7.22088,0.147684
-8.2369,0.870122,0.912609,1,3,0,8.28574,0.0833687
-7.10183,0.963404,0.912609,1,3,0,8.14354,0.155802
-6.91967,1,0.912609,1,1,0,7.07206,0.181929
-6.81652,0.952876,0.912609,2,3,0,7.35595,0.29805
-7.70721,0.823184,0.912609,1,3,0,7.72374,0.442781
-6.7541,0.917063,0.912609,2,3,0,8.2557,0.26395
-6.75144,1,0.912609,2,3,0,6.75382,0.260435
-6.76657,0.976064,0.912609,2,3,0,6.89094,0.226454
-6.75506,0.98906,0.912609,2,3,0,6.8439,0.26502
-6.78166,0.947418,0.912609,2,3,0,7.07984,0.218548
-6.75542,0.996492,0.912609,1,3,0,6.80851,0.265405
-6.76617,0.999076,0.912609,2,3,0,6.76657,0.274303
-6.7734,0.998104,0.912609,1,1,0,6.77661,0.278838
-6.78973,0.975728,0.912609,2,3,0,6.92913,0.215109
-6.76631,0.987952,0.912609,2,3,0,6.88715,0.274398
-7.20959,0.932336,0.912609,2,3,0,7.21773,0.14435
-7.96155,0.822307,0.912609,1,3,0,9.2917,0.46835
-7.24258,1,0.912609,1,1,0,7.79476,0.385562
-7.09089,1,0.912609,2,3,0,7.26957,0.361622
-6.8231,0.909923,0.912609,2,3,0,7.61405,0.300386
-6.84091,0.995071,0.912609,1,1,0,6.85735,0.306267
-7.27204,0.933984,0.912609,2,7,0,7.2734,0.13853
-6.92973,0.920478,0.912609,2,7,0,7.87325,0.329871
-6.82955,1,0.912609,1,1,0,6.90938,0.302586
-6.77303,1,0.912609,1,1,0,6.8149,0.278627
-6.77303,0.595134,0.912609,1,3,0,8.911,0.278627
-6.76776,1,0.912609,1,1,0,6.77561,0.275365
-7.27206,0.843416,0.912609,2,3,0,7.78014,0.389798
-7.173,0.787023,0.912609,1,3,0,8.39437,0.148016
-7.321,0.976619,0.912609,1,1,0,7.36254,0.134299
-7.42098,0.985204,0.912609,1,1,0,7.49527,0.12641
-7.45149,0.995617,0.912609,1,1,0,7.56134,0.124175
-7.46127,0.967865,0.912609,2,3,0,8.13159,0.123474
-7.40265,0.868916,0.912609,1,3,0,8.97034,0.407355
-7.53632,0.958268,0.912609,1,1,0,7.70913,0.423699
-6.81947,0.951195,0.912609,1,3,0,7.80728,0.204845
-7.24651,0.932349,0.912609,1,3,0,7.27769,0.140848
-7.16881,1,0.912609,1,1,0,7.29183,0.148449
-6.92313,1,0.912609,1,1,0,7.12433,0.181303
-6.81483,1,0.912609,1,1,0,6.9011,0.206265
-6.81483,0.493213,0.912609,1,3,0,10.3144,0.206265
-6.86988,0.982054,0.912609,2,3,0,6.9925,0.191919
-7.34322,0.876375,0.912609,1,3,0,7.80725,0.399589
-6.74824,0.969402,0.912609,2,3,0,7.54325,0.252604
-6.77176,0.996526,0.912609,2,3,0,6.77462,0.223443
-6.77201,0.999944,0.912609,1,1,0,6.7775,0.223311
-6.83646,0.989847,0.912609,1,3,0,6.83654,0.200038
-6.76983,0.995399,0.912609,2,3,0,6.88059,0.224518
-6.79253,0.998298,0.912609,2,3,0,6.79378,0.213997
-7.31411,0.944098,0.912609,2,3,0,7.37773,0.395653
-6.9575,1,0.912609,1,1,0,7.22431,0.336068
-6.76297,1,0.912609,2,3,0,6.92937,0.228813
-6.76914,0.998578,0.912609,1,1,0,6.77132,0.224915
-6.75013,0.999918,0.912609,1,3,0,6.76559,0.241942
-6.75198,0.999852,0.912609,2,3,0,6.75217,0.238984
-7.71842,0.797366,0.912609,1,3,0,7.92337,0.443973
-8.10599,0.960403,0.912609,2,3,0,8.34436,0.481689
-6.76361,0.967492,0.912609,2,3,0,8.39104,0.228372
-6.84892,0.983006,0.912609,2,3,0,6.90218,0.196835
-8.11358,0.748274,0.912609,1,3,0,8.71418,0.48237
-7.44344,1,0.912609,1,1,0,8.01909,0.412497
-6.86128,0.930173,0.912609,1,3,0,7.83615,0.193873
-6.88956,0.965454,0.912609,1,3,0,7.16099,0.320077
-6.80946,0.9568,0.912609,2,3,0,7.15659,0.295424
-6.85399,0.987751,0.912609,1,1,0,6.86284,0.310257
-7.17134,0.748231,0.912609,2,3,0,8.46392,0.148187
-8.56504,0.910746,0.912609,2,3,0,8.58439,0.51981
-8.38682,1,0.912609,1,1,0,8.99243,0.50569
-6.75329,1,0.912609,1,3,0,8.10365,0.262973
-6.75395,0.997133,0.912609,2,3,0,6.7739,0.236553
-6.74948,0.99999,0.912609,2,7,0,6.75285,0.256797
-6.74948,0.930707,0.912609,1,3,0,7.01995,0.256797
-6.75547,0.997768,0.912609,1,3,0,6.76247,0.234959
-6.75794,0.998013,0.912609,2,3,0,6.77383,0.23268
-6.8027,0.990199,0.912609,2,3,0,6.83693,0.210257
-8.21572,0.724687,0.912609,1,3,0,8.70527,0.491347
-7.19858,1,0.912609,1,1,0,7.92587,0.379015
-7.65056,0.955649,0.912609,2,3,0,7.72272,0.436651
-7.65056,0.398221,0.912609,1,1,0,9.61267,0.436651
-6.77971,1,0.912609,1,3,0,7.44478,0.282314
-6.85705,0.964848,0.912609,1,3,0,6.98972,0.194866
-6.85697,0.878807,0.912609,2,3,0,7.86891,0.194886
-6.75563,0.919582,0.912609,2,3,0,7.58732,0.265622
-6.75062,0.998926,0.912609,1,3,0,6.76355,0.24107
-6.75298,0.999433,0.912609,1,1,0,6.7532,0.237688
-6.9097,0.966474,0.912609,1,3,0,6.93595,0.183777
-6.77967,0.968654,0.912609,2,3,0,7.18438,0.282293
-6.79907,0.98309,0.912609,1,3,0,6.88956,0.211547
-6.74897,0.999872,0.912609,1,3,0,6.79563,0.244576
-6.76293,0.997122,0.912609,1,3,0,6.76406,0.228842
-7.08504,0.959273,0.912609,2,3,0,7.13759,0.36061
-7.07176,1,0.912609,2,7,0,7.0718,0.159402
-7.0026,1,0.912609,1,1,0,7.09268,0.168583
-6.85259,1,0.912609,1,1,0,6.97384,0.195935
-6.79887,1,0.912609,1,1,0,6.84343,0.211619
-6.75662,0.973615,0.912609,2,3,0,6.98931,0.266629
-7.83154,0.715464,0.912609,1,3,0,8.52806,0.101235
-6.8219,0.99031,0.912609,1,3,0,7.8382,0.204121
-7.05338,0.981681,0.912609,2,3,0,7.0541,0.354987
-9.95207,0.544481,0.912609,2,7,0,10.0637,0.041114
-7.06396,0.947214,0.912609,2,7,0,9.34418,0.356893
-7.04617,1,0.912609,2,3,0,7.13985,0.353669
-6.89807,1,0.912609,1,1,0,7.02266,0.32225
-7.51337,0.831365,0.912609,1,1,0,7.51405,0.420991
-7.64089,0.959824,0.912609,1,1,0,7.85001,0.435585
-6.77949,1,0.912609,2,3,0,7.66647,0.219551
-7.58136,0.8996,0.912609,2,3,0,7.77479,0.428906
-6.89696,1,0.912609,2,3,0,7.44263,0.186241
-6.97332,0.98528,0.912609,1,1,0,6.98768,0.172942
-6.75038,0.992407,0.912609,1,3,0,7.02368,0.258651
-7.07195,0.927308,0.912609,2,3,0,7.26636,0.358315
-7.51593,0.674391,0.912609,1,3,0,8.82433,0.119687
-6.80414,1,0.912609,2,3,0,7.34629,0.293349
-6.7652,1,0.912609,1,1,0,6.79414,0.273631
-8.26881,0.6021,0.912609,1,3,0,9.40201,0.0821616
-6.75351,0.95839,0.912609,1,3,0,8.61999,0.237053
-7.11787,0.945995,0.912609,2,3,0,7.17781,0.153962
-6.75117,1,0.912609,1,3,0,7.1326,0.24017
-7.13135,0.943463,0.912609,2,3,0,7.18522,0.152456
-7.00024,0.934123,0.912609,1,3,0,7.77683,0.344907
-6.79848,1,0.912609,2,3,0,6.9533,0.211758
-7.74677,0.890545,0.912609,2,3,0,7.95157,0.446959
-6.76567,0.991667,0.912609,2,3,0,7.87178,0.22702
-6.74894,0.958774,0.912609,2,3,0,7.06104,0.255394
-6.77962,0.991178,0.912609,1,3,0,6.79564,0.219487
-7.19743,0.922186,0.912609,1,3,0,7.25623,0.145545
-7.37002,0.878486,0.912609,1,3,0,8.45622,0.403133
-7.44682,0.663168,0.912609,1,3,0,9.16974,0.124512
-9.3575,0.803825,0.912609,1,3,0,9.57388,0.0518475
-9.4451,0.954225,0.912609,2,7,0,9.58225,0.58021
-7.04792,1,0.912609,2,3,0,9.30401,0.162412
-7.28618,0.960442,0.912609,1,1,0,7.29725,0.13728
-6.86759,0.958214,0.912609,1,3,0,7.76971,0.314169
-7.09422,0.936101,0.912609,1,1,0,7.1015,0.362194
-6.7963,1,0.912609,1,3,0,7.01175,0.290112
-6.96473,0.836356,0.912609,2,3,0,7.81332,0.174286
-6.94057,1,0.912609,1,1,0,6.99375,0.178251
-7.47697,0.925629,0.912609,1,3,0,7.48997,0.122364
-7.45517,1,0.912609,1,1,0,7.59154,0.12391
-9.30576,0.80814,0.912609,1,3,0,9.49845,0.0529308
-6.83676,1,0.912609,2,3,0,8.94166,0.199958
-6.93688,0.993278,0.912609,2,3,0,6.93967,0.178883
-6.78433,0.999107,0.912609,2,7,0,6.89944,0.284649
-6.78433,0.993466,0.912609,1,1,0,6.80729,0.284649
-6.94998,0.928562,0.912609,2,3,0,7.22428,0.334428
