# stan_version_major = 2
# stan_version_minor = 24
# stan_version_patch = 0
# model = simple_bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = data/simple-bernoulli.json
# init = 2 (Default)
# random
#   seed = 3649689744 (Default)
# output
#   file = data/simple-bernoulli_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.98132
# Diagonal elements of inverse mass matrix:
# 0.51542
-7.07962,0.853108,0.98132,1,3,0,8.03792,0.15844
-6.74802,0.992165,0.98132,1,3,0,7.0774,0.250228
-7.34148,0.860017,0.98132,1,3,0,7.40168,0.399355
-8.33473,0.695126,0.98132,1,1,0,8.44773,0.50141
-9.07325,0.760469,0.98132,1,1,0,9.55512,0.55633
-8.14853,1,0.98132,2,3,0,9.12719,0.485479
-6.80232,1,0.98132,1,3,0,7.71439,0.292617
-6.76843,1,0.98132,1,1,0,6.79406,0.275802
-6.90588,0.980171,0.98132,2,3,0,6.91123,0.184504
-6.79118,0.977236,0.98132,2,3,0,7.04094,0.287862
-7.10829,0.891336,0.98132,1,3,0,7.36718,0.155054
-6.83773,0.984315,0.98132,2,3,0,7.27645,0.199701
-6.96845,0.990185,0.98132,2,3,0,6.97158,0.173701
-6.97619,0.99945,0.98132,2,3,0,7.02602,0.172499
-6.91665,1,0.98132,2,3,0,6.9898,0.182482
-6.79443,1,0.98132,1,1,0,6.88733,0.213267
-6.9867,0.966822,0.98132,1,3,0,6.98818,0.170909
-6.77409,0.991441,0.98132,2,3,0,7.0579,0.222208
-7.00025,0.969234,0.98132,2,3,0,7.04629,0.344908
-7.61353,0.806906,0.98132,1,1,0,7.6439,0.432543
-9.00608,0.597192,0.98132,1,1,0,9.18325,0.551782
-7.1744,1,0.98132,2,3,0,8.98563,0.147871
-6.8902,1,0.98132,1,1,0,7.11419,0.187599
-6.78739,1,0.98132,1,1,0,6.86524,0.216064
-6.85014,0.994182,0.98132,2,3,0,6.85016,0.309108
-7.16873,0.90005,0.98132,1,1,0,7.1751,0.374406
-7.71704,0.938317,0.98132,2,3,0,7.80148,0.443827
-7.953,0.91657,0.98132,1,1,0,8.2602,0.467536
-6.84889,0.971217,0.98132,1,3,0,8.10758,0.196843
-6.75143,1,0.98132,1,3,0,6.83193,0.239772
-6.87698,0.971342,0.98132,1,3,0,6.89056,0.190366
-7.43135,0.950769,0.98132,2,3,0,7.50017,0.410988
-6.74857,1,0.98132,1,3,0,7.28399,0.254166
-6.83466,0.973451,0.98132,2,3,0,6.90535,0.304271
-6.83466,0.363748,0.98132,1,3,0,10.1526,0.304271
-7.12649,0.961587,0.98132,2,3,0,7.13084,0.367619
-6.8145,0.97187,0.98132,1,3,0,7.2729,0.206369
-6.89885,0.799894,0.98132,2,3,0,8.23002,0.185868
-6.91659,0.996037,0.98132,1,1,0,6.94872,0.182493
-6.77103,1,0.98132,1,3,0,6.88344,0.223847
-6.8109,0.989947,0.98132,1,1,0,6.8118,0.207512
-6.76031,0.928265,0.98132,2,3,0,7.26279,0.269931
-6.76982,0.997196,0.98132,1,1,0,6.7719,0.276683
-6.80527,0.989333,0.98132,1,1,0,6.80745,0.293797
-8.08589,0.644433,0.98132,1,3,0,9.02465,0.089437
-7.77457,0.96521,0.98132,2,3,0,8.98117,0.104206
-7.2792,1,0.98132,1,1,0,7.70785,0.137894
-7.36721,0.984874,0.98132,1,1,0,7.45336,0.130537
-7.09464,1,0.98132,1,1,0,7.33732,0.156644
-6.8389,0.9958,0.98132,1,3,0,7.03752,0.199394
-7.60763,0.871064,0.98132,1,3,0,7.67415,0.113777
-6.79292,0.930521,0.98132,1,3,0,7.87341,0.28864
-7.07848,0.899762,0.98132,1,3,0,7.3249,0.158578
-6.79969,0.920946,0.98132,2,3,0,7.71966,0.291541
-6.80572,0.998143,0.98132,1,1,0,6.82004,0.293975
-6.74842,1,0.98132,1,3,0,6.79464,0.253548
-7.28726,0.8643,0.98132,1,3,0,7.46761,0.137186
-6.8053,0.950169,0.98132,1,3,0,7.5017,0.293809
-7.25767,0.925933,0.98132,2,3,0,7.26697,0.139825
-6.75076,1,0.98132,2,3,0,7.22518,0.240823
-6.75099,0.998866,0.98132,2,3,0,6.75869,0.240458
-6.74819,0.997035,0.98132,2,3,0,6.76826,0.252278
-7.65011,0.852364,0.98132,2,3,0,7.73709,0.111207
-7.27149,1,0.98132,1,1,0,7.61406,0.138579
-6.77179,1,0.98132,1,3,0,7.21123,0.223427
-6.87729,0.980622,0.98132,1,3,0,6.87789,0.190299
-7.11812,0.983055,0.98132,2,3,0,7.11903,0.153934
-6.96504,1,0.98132,1,1,0,7.10581,0.174237
-6.87401,0.979592,0.98132,2,3,0,7.19684,0.191009
-7.0048,0.950976,0.98132,1,3,0,7.27785,0.345807
-8.01129,0.700557,0.98132,1,1,0,8.02956,0.47303
-7.05586,0.871635,0.98132,1,3,0,8.69613,0.161393
-6.81714,0.997267,0.98132,1,3,0,7.00195,0.205553
-6.74854,1,0.98132,1,3,0,6.80839,0.245974
-7.05046,0.914539,0.98132,2,3,0,7.28097,0.354453
-8.00874,0.711041,0.98132,1,1,0,8.03886,0.472792
-6.75545,1,0.98132,1,3,0,7.67406,0.265438
-6.76822,0.93498,0.98132,2,3,0,7.08616,0.225458
-6.80949,0.989549,0.98132,1,1,0,6.80998,0.20797
-7.42411,0.889823,0.98132,1,3,0,7.47705,0.126177
-6.75799,0.960493,0.98132,1,3,0,7.53211,0.267916
-6.75799,0.865797,0.98132,1,3,0,7.17962,0.267916
-6.7743,0.995197,0.98132,1,1,0,6.77519,0.279357
-6.75044,1,0.98132,1,3,0,6.76769,0.258766
-7.59028,0.788319,0.98132,1,3,0,7.93764,0.114856
-6.88934,0.994683,0.98132,1,3,0,7.47556,0.187774
-6.75137,1,0.98132,1,3,0,6.86872,0.23987
-6.99406,0.945377,0.98132,2,3,0,7.12419,0.343672
-6.86189,1,0.98132,1,1,0,6.96995,0.312557
-7.55214,0.791959,0.98132,1,1,0,7.55335,0.425543
-6.95831,1,0.98132,2,3,0,7.42987,0.175313
-6.87821,0.964741,0.98132,2,3,0,7.28925,0.317083
-7.51446,0.805828,0.98132,1,1,0,7.51816,0.421121
-7.24396,1,0.98132,1,1,0,7.55012,0.385762
-6.91902,0.929576,0.98132,1,3,0,7.62139,0.182048
-7.05535,0.990448,0.98132,2,3,0,7.06957,0.161457
-6.85639,1,0.98132,1,1,0,7.01234,0.195023
-7.08282,0.979766,0.98132,2,3,0,7.08595,0.360224
-7.89811,0.891183,0.98132,2,3,0,7.94211,0.462241
-7.89811,0.398278,0.98132,1,1,0,9.68334,0.462241
-7.57455,1,0.98132,1,1,0,8.02493,0.428127
-8.89933,0.829686,0.98132,2,3,0,9.068,0.54439
-6.92455,0.948089,0.98132,2,3,0,9.52308,0.181048
-7.01286,0.981213,0.98132,1,1,0,7.03551,0.167128
-7.10759,0.981071,0.98132,1,1,0,7.14541,0.155134
-7.21955,0.979007,0.98132,1,1,0,7.27052,0.143387
-6.77585,1,0.98132,2,3,0,7.11835,0.280235
-6.77585,0.723769,0.98132,1,3,0,8.04289,0.280235
-6.78861,0.996151,0.98132,1,1,0,6.79466,0.286689
-7.04146,0.964082,0.98132,2,3,0,7.04146,0.3528
-6.88687,1,0.98132,1,1,0,7.01489,0.319378
-7.85964,0.715807,0.98132,1,1,0,7.86059,0.458455
-6.83424,1,0.98132,1,3,0,7.51547,0.304132
-7.12975,0.907733,0.98132,1,1,0,7.13391,0.368154
-6.76195,0.990669,0.98132,2,3,0,7.20653,0.229537
-6.76675,0.99874,0.98132,1,1,0,6.76951,0.226341
-6.76675,0.676888,0.98132,1,3,0,8.46226,0.226341
-6.75088,0.992881,0.98132,2,3,0,6.81477,0.259535
-6.84401,0.964599,0.98132,2,3,0,6.94845,0.307235
-8.04407,0.645437,0.98132,1,3,0,9.07738,0.0912307
-7.20148,0.966338,0.98132,1,3,0,7.9085,0.145145
-7.08169,1,0.98132,1,1,0,7.22324,0.158189
-6.8092,1,0.98132,2,3,0,7.008,0.295323
-7.71446,0.728354,0.98132,1,3,0,8.39602,0.107494
-7.98456,0.964081,0.98132,1,1,0,8.0841,0.0938757
-8.21783,0.972158,0.98132,1,1,0,8.35827,0.0841018
-6.74914,0.919318,0.98132,2,3,0,9.32374,0.244125
-8.39237,0.667778,0.98132,1,3,0,8.54713,0.506141
-7.22449,1,0.98132,1,1,0,8.03611,0.382904
-6.99474,0.896998,0.98132,1,3,0,7.75948,0.169721
-7.23564,0.953357,0.98132,1,1,0,7.24776,0.14186
-7.40989,0.886761,0.98132,1,3,0,8.33341,0.408279
-7.15678,1,0.98132,1,1,0,7.42418,0.37252
-6.74951,0.960601,0.98132,2,3,0,7.38616,0.24322
-6.74864,1,0.98132,1,1,0,6.74932,0.245623
-6.84312,0.835826,0.98132,2,3,0,7.67574,0.198299
-7.37446,0.907807,0.98132,2,3,0,7.63841,0.129966
-7.96931,0.913364,0.98132,1,1,0,7.98044,0.0945717
-6.75585,0.925048,0.98132,1,3,0,8.19696,0.265849
-6.83,0.949841,0.98132,2,3,0,7.02636,0.2018
-6.75473,0.977207,0.98132,2,3,0,7.00481,0.264665
-7.16295,0.903221,0.98132,1,3,0,7.18181,0.373497
-7.38748,0.92369,0.98132,1,1,0,7.49622,0.405405
-7.38748,0.858269,0.98132,1,1,0,7.82365,0.405405
-10.1431,0.363553,0.98132,1,1,0,10.196,0.620037
-10.3776,0.973836,0.98132,2,3,0,11.5662,0.632199
-7.10404,0.965292,0.98132,2,3,0,11.2169,0.155545
-6.82545,0.996805,0.98132,1,3,0,7.04267,0.203086
-8.00367,0.792378,0.98132,2,3,0,8.6397,0.472319
-7.48086,1,0.98132,1,1,0,8.00526,0.41709
-7.48086,0.761427,0.98132,1,1,0,8.12521,0.41709
-7.06054,1,0.98132,1,1,0,7.39166,0.356281
-7.06054,0.599036,0.98132,1,1,0,7.99576,0.356281
-7.10016,0.986506,0.98132,1,1,0,7.19514,0.36321
-7.33679,0.750489,0.98132,1,3,0,8.2746,0.13299
-6.87587,0.928594,0.98132,2,3,0,7.74467,0.316449
-6.74825,1,0.98132,1,3,0,6.8528,0.252703
-7.18355,0.889864,0.98132,1,3,0,7.31972,0.146937
-7.27773,0.98299,0.98132,1,1,0,7.34609,0.138025
-7.83018,0.971627,0.98132,2,3,0,7.83867,0.101304
-8.15116,0.959885,0.98132,1,1,0,8.25105,0.0867389
-8.42636,0.989881,0.98132,2,3,0,8.57215,0.0765439
-6.75656,1,0.98132,2,3,0,8.15148,0.233903
-6.74998,0.916191,0.98132,2,3,0,7.24288,0.242227
-6.97698,0.946484,0.98132,1,3,0,7.01615,0.172379
-6.97698,0.832098,0.98132,1,3,0,8.12107,0.172379
-6.77793,0.958067,0.98132,2,3,0,7.26145,0.28137
-7.05279,0.909126,0.98132,1,3,0,7.25193,0.161785
-7.09047,0.992504,0.98132,1,1,0,7.14941,0.157136
-7.0036,1,0.98132,1,1,0,7.11056,0.168439
-6.75842,0.984622,0.98132,1,3,0,7.05106,0.268308
-6.89837,0.928516,0.98132,2,3,0,7.13126,0.322325
-8.05254,0.834875,0.98132,2,3,0,8.05318,0.476841
-8.02931,1,0.98132,1,1,0,8.49204,0.474702
-7.53278,1,0.98132,1,1,0,8.06093,0.423283
-6.83047,0.967567,0.98132,1,3,0,7.68802,0.20167
-6.75956,0.992939,0.98132,1,3,0,6.86287,0.269302
-7.46005,0.83944,0.98132,1,3,0,7.4868,0.41455
-6.98133,1,0.98132,2,3,0,7.32552,0.341087
-7.33066,0.886546,0.98132,1,1,0,7.36945,0.397902
-6.75456,1,0.98132,1,3,0,7.27549,0.23589
-6.75332,1,0.98132,2,3,0,6.75542,0.237279
-7.18768,0.892901,0.98132,1,3,0,7.27099,0.377349
-7.50187,0.894147,0.98132,1,1,0,7.61068,0.41962
-7.1321,1,0.98132,1,1,0,7.45615,0.368539
-7.34801,0.926855,0.98132,1,1,0,7.44696,0.400227
-7.08314,0.851263,0.98132,1,3,0,8.0797,0.158014
-6.8666,1,0.98132,1,1,0,7.03677,0.192656
-7.29779,0.935623,0.98132,1,3,0,7.30346,0.136272
-6.99883,1,0.98132,1,1,0,7.24628,0.169126
-7.88253,0.874065,0.98132,2,3,0,8.29132,0.0986871
-6.7718,1,0.98132,2,3,0,7.78085,0.223422
-6.82277,0.995742,0.98132,2,3,0,6.82321,0.203865
-6.80748,0.967945,0.98132,2,3,0,7.05617,0.29466
-6.80748,0.531579,0.98132,1,3,0,8.52597,0.29466
-7.08135,0.915558,0.98132,1,1,0,7.08227,0.359968
-7.26989,0.936433,0.98132,1,1,0,7.35424,0.389489
-7.26989,0.191006,0.98132,1,1,0,10.1705,0.389489
-6.75117,0.867828,0.98132,2,3,0,7.89013,0.26001
-6.87117,0.965596,0.98132,1,3,0,6.91979,0.191633
-7.30865,0.963882,0.98132,2,3,0,7.34488,0.394904
-7.18998,1,0.98132,1,1,0,7.39658,0.377703
-6.7813,1,0.98132,2,3,0,7.21844,0.218714
-6.80176,0.994869,0.98132,1,1,0,6.80658,0.210587
-7.38674,0.892926,0.98132,1,3,0,7.43913,0.129008
-7.29474,1,0.98132,1,1,0,7.45858,0.136535
-9.9463,0.757184,0.98132,1,3,0,10.4134,0.0412049
-9.30563,1,0.98132,1,1,0,10.0329,0.0529336
-9.4561,0.989128,0.98132,1,1,0,9.74218,0.0498564
-7.05409,1,0.98132,2,3,0,9.32245,0.161619
-6.75109,0.999193,0.98132,1,3,0,7.02775,0.240287
-6.82713,0.84113,0.98132,2,3,0,7.67013,0.202607
-7.34998,0.868189,0.98132,1,3,0,7.62079,0.40049
-6.83978,0.960512,0.98132,1,3,0,7.54503,0.199162
-7.34105,0.911392,0.98132,2,3,0,7.59968,0.132641
-7.44576,0.949304,0.98132,2,3,0,8.15225,0.124589
-7.17753,1,0.98132,1,1,0,7.4302,0.14755
-6.92661,1,0.98132,1,1,0,7.12937,0.180679
-6.79317,0.842036,0.98132,2,3,0,8.16084,0.213748
-6.95213,0.812007,0.98132,2,3,0,8.18209,0.176318
-7.27983,0.936,0.98132,1,1,0,7.28162,0.137839
-6.75074,0.991778,0.98132,1,3,0,7.26228,0.240858
-7.15216,0.931259,0.98132,2,3,0,7.24573,0.150199
-7.66068,0.859367,0.98132,1,3,0,8.52004,0.437758
-7.01046,1,0.98132,1,1,0,7.46399,0.346915
-6.9455,1,0.98132,1,1,0,7.04139,0.33344
-6.81289,1,0.98132,2,3,0,6.90935,0.296718
-7.08791,0.87334,0.98132,2,3,0,7.51003,0.157442
-6.9161,1,0.98132,2,3,0,7.06096,0.182584
-7.39328,0.960395,0.98132,2,3,0,7.41824,0.406153
-6.84099,1,0.98132,2,3,0,7.3609,0.198848
-6.95251,0.974804,0.98132,1,1,0,6.95762,0.176257
-6.94089,1,0.98132,1,1,0,6.99286,0.178197
-6.85904,1,0.98132,2,3,0,6.93385,0.194395
-6.79626,0.944792,0.98132,2,3,0,7.2431,0.290094
-6.95525,0.950939,0.98132,1,1,0,6.95711,0.33558
-9.19853,0.618783,0.98132,2,7,0,9.2008,0.0552644
-9.32557,0.990397,0.98132,1,1,0,9.61298,0.0525129
-6.75841,0.973826,0.98132,2,3,0,9.84361,0.232278
-6.75159,0.998311,0.98132,2,3,0,6.77122,0.239542
-6.87691,0.971467,0.98132,1,3,0,6.89019,0.19038
-6.78634,0.983855,0.98132,1,3,0,6.96804,0.285618
-7.1069,0.949153,0.98132,2,3,0,7.117,0.155214
-7.3706,0.952608,0.98132,1,1,0,7.39396,0.130269
-7.5674,0.968708,0.98132,1,1,0,7.64021,0.116306
-9.27253,0.815899,0.98132,1,3,0,9.33941,0.0536408
-9.03281,1,0.98132,1,1,0,9.48717,0.059125
-8.10814,1,0.98132,1,1,0,8.95349,0.0885036
-6.92612,1,0.98132,2,3,0,7.78011,0.329035
-6.75903,0.951149,0.98132,2,3,0,7.16643,0.268842
-7.12392,0.79704,0.98132,2,3,0,7.94035,0.153282
-6.75939,1,0.98132,2,3,0,7.05429,0.269153
-7.04868,0.914576,0.98132,1,3,0,7.19495,0.162314
-7.8033,0.940646,0.98132,2,3,0,7.83566,0.452792
-7.09075,0.855901,0.98132,1,3,0,8.57513,0.157104
-6.9049,1,0.98132,1,1,0,7.05777,0.184693
-6.75331,0.958928,0.98132,2,3,0,7.24227,0.263005
-6.82464,0.869494,0.98132,2,3,0,7.43353,0.203322
-7.13198,0.950268,0.98132,1,3,0,7.13556,0.152387
-7.02109,0.971013,0.98132,2,3,0,7.53518,0.165987
-7.03653,0.996839,0.98132,1,1,0,7.09517,0.163904
-7.19104,0.920076,0.98132,1,3,0,7.75777,0.377866
-6.83905,1,0.98132,1,1,0,7.07855,0.305679
-6.77282,1,0.98132,2,3,0,6.82225,0.222876
-6.77666,0.980244,0.98132,2,3,0,6.90277,0.280678
-6.81477,0.988441,0.98132,1,1,0,6.81836,0.29741
-6.86098,0.892664,0.98132,2,3,0,7.31133,0.312294
-6.9459,0.972786,0.98132,1,1,0,6.96905,0.333527
-6.82633,0.839985,0.98132,2,3,0,7.65815,0.301497
-7.39692,0.916654,0.98132,2,3,0,7.39694,0.406621
-7.66314,0.9693,0.98132,2,3,0,7.85042,0.438027
-7.66314,0.627558,0.98132,1,1,0,8.65673,0.438027
-6.98344,0.898952,0.98132,1,3,0,8.18579,0.171398
-6.75289,0.996671,0.98132,2,3,0,7.00099,0.237804
-6.88825,0.975652,0.98132,2,3,0,6.93508,0.319735
-6.74806,0.989956,0.98132,2,3,0,6.94549,0.248902
-6.92133,0.956192,0.98132,1,3,0,6.94548,0.327914
-8.66792,0.4272,0.98132,2,7,0,10.4951,0.0688963
-8.61144,1,0.98132,1,1,0,8.92781,0.0705902
-7.16243,0.826365,0.98132,1,3,0,10.0482,0.373414
-7.3439,0.937995,0.98132,1,1,0,7.45692,0.399679
-6.77969,1,0.98132,1,3,0,7.17001,0.282301
-6.81131,0.990388,0.98132,1,1,0,6.81626,0.296123
-6.9366,0.960887,0.98132,1,1,0,6.94279,0.331442
-6.78698,1,0.98132,1,1,0,6.89051,0.285924
-7.58095,0.631678,0.98132,2,3,0,9.12637,0.115443
-6.88168,0.987639,0.98132,2,3,0,7.7277,0.189364
-7.02558,0.968939,0.98132,1,1,0,7.03327,0.165374
-6.80508,1,0.98132,2,3,0,6.96546,0.293722
-7.18819,0.866987,0.98132,2,3,0,7.52343,0.146468
-8.98051,0.819091,0.98132,2,3,0,9.40966,0.0604124
-7.55221,0.935835,0.98132,1,3,0,8.81831,0.117286
-7.9332,0.982275,0.98132,2,3,0,7.98963,0.096252
-8.69289,0.916198,0.98132,1,1,0,8.7206,0.0681643
-7.80943,1,0.98132,2,3,0,8.59617,0.102372
-8.56748,0.911859,0.98132,1,1,0,8.58844,0.0719468
-7.97356,1,0.98132,2,3,0,8.55433,0.0943772
-10.2526,0.784874,0.98132,1,3,0,10.3916,0.0366839
-10.8924,0.969954,0.98132,1,1,0,11.0642,0.0289351
-7.54514,0.979787,0.98132,1,3,0,11.156,0.117747
-7.68608,0.945463,0.98132,2,3,0,8.52793,0.109106
-10.1456,0.782468,0.98132,1,3,0,10.3929,0.0381952
-9.5168,1,0.98132,1,1,0,10.2498,0.0486763
-6.81684,0.90276,0.98132,1,3,0,9.9138,0.205644
-6.76055,0.999941,0.98132,1,3,0,6.80254,0.230569
-6.78792,0.933802,0.98132,2,3,0,7.18905,0.215845
-6.80047,0.996866,0.98132,1,1,0,6.80817,0.211044
-7.84963,0.769302,0.98132,1,3,0,8.13286,0.457459
-6.75853,1,0.98132,1,3,0,7.55103,0.268405
-6.93904,0.970905,0.98132,2,3,0,6.95452,0.178513
-7.32384,0.966581,0.98132,2,3,0,7.32933,0.396979
-6.92154,0.92673,0.98132,1,3,0,7.70842,0.18159
-6.82235,0.984573,0.98132,2,3,0,7.07914,0.203988
-8.113,0.830295,0.98132,2,3,0,8.34032,0.0883016
-8.113,0.9387,0.98132,1,1,0,8.69909,0.0883016
-8.06669,1,0.98132,1,1,0,8.31828,0.090254
-6.93909,0.991694,0.98132,2,3,0,8.17181,0.178504
-6.75223,1,0.98132,2,3,0,6.9115,0.26158
-7.27352,0.877284,0.98132,1,3,0,7.30386,0.390004
-7.22162,1,0.98132,1,1,0,7.40467,0.382479
-7.08809,0.850186,0.98132,1,3,0,7.94592,0.157421
-7.28773,0.905185,0.98132,1,3,0,7.95809,0.392004
-7.56951,0.638505,0.98132,1,3,0,9.00025,0.116171
-6.75676,1,0.98132,2,3,0,7.49819,0.233721
-7.28509,0.657623,0.98132,2,3,0,9.08624,0.137376
-7.31154,0.998459,0.98132,2,3,0,7.41652,0.135096
-7.19871,1,0.98132,1,1,0,7.35755,0.145418
-6.78939,0.926406,0.98132,2,3,0,7.72704,0.287051
-6.79865,0.997172,0.98132,1,1,0,6.80927,0.291107
-7.09294,0.894938,0.98132,1,3,0,7.35956,0.156844
-6.80055,1,0.98132,2,3,0,7.01593,0.291894
-6.7684,0.993732,0.98132,1,3,0,6.84466,0.22535
-7.05571,0.743503,0.98132,2,3,0,8.40424,0.161412
-7.4786,0.918005,0.98132,2,3,0,7.95278,0.12225
-7.15945,1,0.98132,1,1,0,7.44424,0.149427
-6.7503,0.995402,0.98132,1,3,0,7.13784,0.241619
-6.74805,0.999954,0.98132,1,3,0,6.7503,0.250901
-6.74842,0.988835,0.98132,2,3,0,6.80695,0.253535
-6.75139,0.99935,0.98132,1,3,0,6.75142,0.260356
-6.79007,0.987923,0.98132,1,3,0,6.81177,0.214971
-6.74804,0.972695,0.98132,2,3,0,6.97808,0.25076
-6.7803,0.89027,0.98132,2,3,0,7.3434,0.21917
-7.98849,0.697428,0.98132,2,3,0,8.94041,0.470896
-6.74864,1,0.98132,1,3,0,7.74102,0.245615
-6.75164,0.999012,0.98132,1,3,0,6.75396,0.260735
-6.79554,0.890557,0.98132,2,3,0,7.32248,0.212848
-7.75566,0.819165,0.98132,1,3,0,7.91805,0.105222
-7.75566,0.812498,0.98132,1,3,0,9.30995,0.105222
-6.80052,1,0.98132,1,3,0,7.6865,0.211026
-6.88623,0.979621,0.98132,1,1,0,6.88799,0.188413
-6.79522,1,0.98132,1,1,0,6.86517,0.212967
-6.85704,0.985077,0.98132,1,1,0,6.85983,0.194869
-8.67801,0.654795,0.98132,1,3,0,9.17626,0.528377
-7.66528,1,0.98132,1,1,0,8.52256,0.438261
-7.07311,1,0.98132,1,1,0,7.5076,0.35852
-6.87174,0.962595,0.98132,2,3,0,7.34339,0.191508
-6.80226,0.987121,0.98132,2,3,0,6.99627,0.210413
-7.06243,0.972355,0.98132,2,3,0,7.09186,0.35662
-7.06243,0.767581,0.98132,1,1,0,7.58469,0.35662
-7.03673,1,0.98132,1,1,0,7.14252,0.351921
-7.03673,0.732038,0.98132,1,1,0,7.63398,0.351921
-7.90785,0.734322,0.98132,1,1,0,7.93758,0.46319
-8.12359,0.923058,0.98132,1,1,0,8.50353,0.483264
-6.79563,0.902807,0.98132,2,3,0,8.82071,0.212813
-6.81202,0.98591,0.98132,2,3,0,6.92325,0.207152
-6.84955,0.991017,0.98132,1,1,0,6.85841,0.19668
-6.81884,1,0.98132,2,3,0,6.85368,0.205034
-6.7943,0.959025,0.98132,2,3,0,7.09765,0.289249
-6.83858,0.986347,0.98132,1,1,0,6.84628,0.305531
-6.78897,0.987222,0.98132,1,3,0,6.92577,0.215413
-6.96291,0.958963,0.98132,2,3,0,7.11102,0.174576
-7.14938,0.962576,0.98132,1,1,0,7.16368,0.150496
-7.54198,0.933135,0.98132,1,1,0,7.55462,0.117954
-8.58588,0.88035,0.98132,2,3,0,9.29738,0.0713747
-7.33338,0.954004,0.98132,1,3,0,8.42513,0.133271
-9.13316,0.893248,0.98132,2,3,0,9.30319,0.560323
-7.24882,1,0.98132,2,3,0,8.49238,0.386467
-8.40713,0.655641,0.98132,1,1,0,8.48322,0.507339
-7.68747,1,0.98132,2,3,0,8.3909,0.440665
-7.3002,0.739787,0.98132,1,3,0,8.92652,0.136064
-6.74817,0.981182,0.98132,1,3,0,7.32209,0.252153
-7.25279,0.879634,0.98132,1,3,0,7.30123,0.387041
-7.25279,0.580332,0.98132,1,1,0,8.2612,0.387041
-6.84031,1,0.98132,1,1,0,7.11877,0.306079
-7.18429,0.864811,0.98132,1,3,0,7.58891,0.146862
-7.07907,1,0.98132,2,3,0,7.21146,0.158506
-6.75544,0.996621,0.98132,2,3,0,7.0939,0.234988
-6.84349,0.986679,0.98132,2,3,0,6.86161,0.307075
-7.01959,0.842339,0.98132,2,3,0,7.61131,0.166194
-6.95545,1,0.98132,2,3,0,7.03939,0.175775
-6.84134,1,0.98132,2,3,0,6.93429,0.198756
-6.84134,0.824099,0.98132,1,3,0,7.7894,0.198756
-6.77234,0.989167,0.98132,1,3,0,6.90054,0.278219
-7.00588,0.847731,0.98132,2,3,0,7.53821,0.346019
-6.80197,1,0.98132,1,1,0,6.94235,0.292474
-6.79367,1,0.98132,1,1,0,6.8115,0.288973
-6.79367,0.712367,0.98132,1,3,0,7.7214,0.288973
-7.19668,0.934478,0.98132,2,3,0,7.20788,0.14562
-7.19674,0.963094,0.98132,2,3,0,7.78531,0.145614
-6.7525,0.978684,0.98132,1,3,0,7.24328,0.261955
-7.02361,0.884598,0.98132,2,3,0,7.38179,0.349448
-6.85859,1,0.98132,1,1,0,6.98527,0.311606
-7.88362,0.776136,0.98132,1,3,0,7.88369,0.460823
-8.53373,0.785376,0.98132,1,1,0,8.86067,0.517385
-6.76424,0.566738,0.98132,2,3,0,10.7652,0.272953
-7.07546,0.825732,0.98132,2,3,0,7.66772,0.358935
-6.75499,0.986647,0.98132,2,3,0,7.16438,0.235437
-6.76545,0.99499,0.98132,2,3,0,6.79101,0.227158
-7.81785,0.781949,0.98132,1,3,0,8.08039,0.101936
-6.81978,1,0.98132,1,3,0,7.73619,0.204752
-6.89216,0.843632,0.98132,2,3,0,8.08274,0.187201
-6.80003,0.89075,0.98132,2,3,0,7.91658,0.2112
-6.79188,1,0.98132,2,3,0,6.80754,0.214251
-7.55227,0.855654,0.98132,1,3,0,7.65782,0.117282
-7.24613,1,0.98132,1,1,0,7.5349,0.140883
-7.02342,0.945856,0.98132,1,3,0,7.82189,0.349413
-6.76609,1,0.98132,2,3,0,7.0342,0.226754
-7.00737,0.950684,0.98132,1,3,0,7.02422,0.167902
-7.77202,0.94104,0.98132,2,3,0,7.82352,0.449583
-7.59555,1,0.98132,1,1,0,7.97653,0.430518
-6.96234,0.907709,0.98132,1,3,0,8.07048,0.174666
-6.8265,0.941661,0.98132,2,3,0,7.42066,0.301554
-7.17652,0.867994,0.98132,1,3,0,7.54943,0.147654
-6.93353,1,0.98132,2,3,0,7.1314,0.179462
-7.24147,0.908462,0.98132,1,3,0,7.66719,0.3854
-7.09471,1,0.98132,1,1,0,7.28373,0.362279
-8.37155,0.631752,0.98132,1,1,0,8.40222,0.504442
-6.90762,1,0.98132,1,1,0,7.86056,0.324621
-6.84929,0.966227,0.98132,1,3,0,7.11703,0.196746
